symbol,model,prediction_file,pnl_mode,negative_mode,trading_days,first_date,last_date,ref_close,ref_price_date_used,shares,invested_notional,pnl_predicted,pnl_actual,final_equity_predicted,final_equity_actual,total_return_predicted,total_return_actual,days_long_predicted,days_short_predicted,days_flat_predicted,days_long_actual,days_short_actual,days_flat_actual,return_gap_actual_minus_predicted,total_return_sign_predicted,total_return_sign_actual,predicted_underperforms_actual
SCL,RandomForest,SCL_predictions_20260311_125337_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,900.87,2026-03-19,111.0,99996.57,25086.000000000004,75198.06000000003,125086.0,175198.06000000003,0.25086,0.7519806000000002,25,0,0,14,9,2,0.5011206000000001,1,1,True
SEARL,Prophet,SEARL_predictions_20260311_125535_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,83.99,2026-03-19,1191.0,100032.09,2584.470000000022,91337.78999999996,102584.47000000002,191337.78999999998,0.02584470000000022,0.9133778999999996,6,19,0,12,13,0,0.8875331999999994,1,1,True
SERT,Prophet,SERT_predictions_20260311_125903_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,27.21,2026-03-19,3675.0,99996.75,11025.000000000005,102311.99999999994,111025.0,202311.99999999994,0.11025000000000006,1.0231199999999994,11,14,0,11,12,2,0.9128699999999993,1,1,True
SGPL,Prophet,SGPL_predictions_20260311_130323_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,14.53,2026-03-19,6882.0,99995.45999999999,3509.820000000025,159731.22000000003,103509.82000000002,259731.22000000003,0.03509820000000025,1.5973122000000004,8,17,0,16,9,0,1.5622140000000002,1,1,True
SHCM,XGBoost,SHCM_predictions_20260311_130340_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,35.66,2026-03-19,2804.0,99990.63999999998,7374.520000000028,55154.68000000001,107374.52000000003,155154.68,0.07374520000000027,0.5515468000000001,17,8,0,5,4,16,0.4778015999999998,1,1,True
SHDT,RandomForest,SHDT_predictions_20260311_130449_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,39.99,2026-03-19,2501.0,100014.99,13705.480000000007,87685.06000000007,113705.48000000001,187685.06000000006,0.13705480000000006,0.8768506000000007,3,22,0,13,11,1,0.7397958000000007,1,1,True
SHJS,Prophet,SHJS_predictions_20260311_130908_20260304_20260511.csv,shares,short,21,2026-03-04,2026-04-09,149.98,2026-03-19,667.0,100036.65999999999,3148.2399999999807,37778.87999999999,103148.23999999998,137778.88,0.031482399999999806,0.3777887999999999,19,2,0,3,2,16,0.3463064000000001,1,1,True
SHSML,RandomForest,SHSML_predictions_20260311_131209_20260304_20260511.csv,shares,short,20,2026-03-04,2026-04-09,399.28,2026-04-09,250.0,99820.0,4112.499999999985,37607.499999999956,104112.49999999999,137607.49999999994,0.041124999999999856,0.37607499999999955,18,2,0,4,4,12,0.3349499999999997,1,1,True
SIEM,RandomForest,SIEM_predictions_20260311_131423_20260304_20260511.csv,shares,short,22,2026-03-04,2026-04-09,1516.92,2026-03-19,66.0,100116.72,6184.860000000002,7261.980000000012,106184.86,107261.98000000001,0.061848600000000024,0.07261980000000012,20,2,0,9,4,9,0.010771200000000099,1,1,True
SITC,RandomForest,SITC_predictions_20260311_131551_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,769.84,2026-03-19,130.0,100079.2,21858.199999999957,51659.39999999995,121858.19999999995,151659.39999999997,0.21858199999999958,0.5165939999999996,18,7,0,11,14,0,0.29801199999999994,1,1,True
SLGL,RandomForest,SLGL_predictions_20260311_153535_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,14.47,2026-03-19,6911.0,100002.17,15411.529999999972,89359.23000000001,115411.52999999997,189359.23,0.1541152999999997,0.8935923000000001,21,4,0,10,15,0,0.7394770000000004,1,1,True
SMCPL,Prophet,SMCPL_predictions_20260311_131955_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,37.2,2026-03-19,2688.0,99993.6,12633.60000000001,81607.68,112633.6,181607.68,0.1263360000000001,0.8160767999999999,25,0,0,11,9,5,0.6897407999999998,1,1,True
SNGP,RandomForest,SNGP_predictions_20260311_132515_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,92.4,2026-03-19,1082.0,99976.8,23717.439999999988,67841.40000000002,123717.43999999999,167841.40000000002,0.23717439999999987,0.6784140000000002,20,5,0,10,15,0,0.4412396000000003,1,1,True
SPWL,Prophet,SPWL_predictions_20260311_153731_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,9.16,2026-03-19,10917.0,99999.72,8515.260000000015,47816.45999999999,108515.26000000001,147816.46,0.08515260000000015,0.47816459999999994,17,8,0,17,8,0,0.3930119999999998,1,1,True
SSOM,RandomForest,SSOM_predictions_20260311_133605_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,475.57,2026-03-19,210.0,99869.7,44755.20000000001,76872.60000000002,144755.2,176872.60000000003,0.4475520000000001,0.7687260000000002,4,21,0,10,15,0,0.3211740000000001,1,1,True
STCL,RandomForest,STCL_predictions_20260311_133756_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,10.11,2026-03-19,9891.0,99998.01,8407.34999999998,86744.06999999995,108407.34999999998,186744.06999999995,0.0840734999999998,0.8674406999999995,8,17,0,12,11,2,0.7833671999999997,1,1,True
STJT,XGBoost,STJT_predictions_20260311_133856_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,94.81,2026-03-19,1055.0,100024.55,23515.949999999993,28157.95,123515.95,128157.95,0.23515949999999994,0.2815795,15,10,0,7,3,15,0.046420000000000045,1,1,True
STML,RandomForest,STML_predictions_20260311_133930_20260303_20260508.csv,shares,short,20,2026-03-05,2026-04-09,29.87,2026-03-19,3348.0,100004.76000000001,3816.720000000001,45398.880000000005,103816.72,145398.88,0.03816720000000001,0.4539888,20,0,0,5,5,10,0.4158216,1,1,True
STYLERS,RandomForest,STYLERS_predictions_20260311_153750_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,44.78,2026-03-19,2233.0,99993.74,7123.270000000093,77998.69000000005,107123.27000000009,177998.69000000006,0.07123270000000093,0.7799869000000005,13,12,0,12,11,2,0.7087541999999996,1,1,True
SURC,RandomForest,SURC_predictions_20260311_134214_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,110.35,2026-03-19,906.0,99977.09999999999,21272.880000000005,79891.07999999996,121272.88,179891.07999999996,0.21272880000000005,0.7989107999999996,25,0,0,11,9,5,0.5861819999999995,1,1,True
SUTM,Prophet,SUTM_predictions_20260311_134326_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,90.64,2026-03-19,1103.0,99975.92,4842.169999999968,95927.90999999999,104842.16999999997,195927.90999999997,0.048421699999999686,0.9592790999999999,16,9,0,10,9,6,0.9108574000000003,1,1,True
SYM,RandomForest,SYM_predictions_20260311_153844_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,9.92,2026-03-19,10081.0,100003.52,4939.6900000000005,89620.09,104939.69,189620.09,0.04939690000000001,0.8962009,24,1,0,14,11,0,0.846804,1,1,True
SYS,RandomForest,SYS_predictions_20260311_134524_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,126.43,2026-03-19,791.0,100006.13,36441.37,86385.10999999999,136441.37,186385.11,0.3644137,0.8638510999999999,20,5,0,15,10,0,0.49943739999999986,1,1,True
TBL,Prophet,TBL_predictions_20260311_153910_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,8.91,2026-03-19,11223.0,99996.93000000001,2469.0599999999868,69358.13999999996,102469.05999999998,169358.13999999996,0.024690599999999868,0.6935813999999996,8,17,0,14,11,0,0.6688907999999997,1,1,True
TCORP,RandomForest,TCORP_predictions_20260311_153955_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,28.97,2026-03-19,3452.0,100004.44,5247.039999999997,53229.84000000002,105247.04,153229.84000000003,0.05247039999999997,0.5322984000000002,25,0,0,15,10,0,0.4798280000000002,1,1,True
TGL,Prophet,TGL_predictions_20260311_135039_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,139.82,2026-03-19,715.0,99971.29999999999,3131.6999999999935,60160.100000000035,103131.7,160160.10000000003,0.031316999999999935,0.6016010000000004,0,25,0,10,15,0,0.5702840000000005,1,1,True
THALL,RandomForest,THALL_predictions_20260311_135227_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,598.89,2026-03-19,167.0,100014.63,3102.8600000000265,77267.55999999997,103102.86000000003,177267.55999999997,0.031028600000000264,0.7726755999999997,24,1,0,9,16,0,0.7416469999999994,1,1,True
THCCL,RandomForest,THCCL_predictions_20260311_154145_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,51.27,2026-03-19,1950.0,99976.5,20143.49999999998,73651.49999999999,120143.49999999999,173651.5,0.2014349999999998,0.7365149999999998,12,13,0,16,9,0,0.53508,1,1,True
TPLI,Prophet,TPLI_predictions_20260311_135641_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,22.0,2026-03-19,4545.0,99990.0,24815.699999999986,47904.29999999998,124815.69999999998,147904.3,0.24815699999999985,0.47904299999999983,17,8,0,10,10,5,0.23088599999999998,1,1,True
TPLP,XGBoost,TPLP_predictions_20260311_135834_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,6.73,2026-03-19,14859.0,100001.07,19613.87999999999,101041.19999999994,119613.87999999999,201041.19999999995,0.1961387999999999,1.0104119999999994,23,2,0,10,15,0,0.8142731999999995,1,1,True
TPLRF1,Prophet,TPLRF1_predictions_20260311_154540_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,8.52,2026-03-19,11737.0,99999.23999999999,6455.349999999997,64670.87000000004,106455.34999999999,164670.87000000005,0.06455349999999997,0.6467087000000004,0,25,0,11,14,0,0.5821552000000004,1,1,True
TRG,XGBoost,TRG_predictions_20260311_140219_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,46.24,2026-03-19,2163.0,100017.12000000001,8889.930000000015,93939.08999999997,108889.93000000002,193939.08999999997,0.08889930000000015,0.9393908999999997,17,8,0,15,10,0,0.8504915999999996,1,1,True
TRIPF,XGBoost,TRIPF_predictions_20260311_140404_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,125.46,2026-03-19,797.0,99991.62,9930.619999999994,89359.64000000001,109930.62,189359.64,0.09930619999999994,0.8935964000000002,17,8,0,11,14,0,0.7942902000000003,1,1,True
TSBL,Prophet,TSBL_predictions_20260311_140524_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,1.73,2026-03-19,57803.0,99999.19,36415.890000000014,90750.71000000004,136415.89,190750.71000000002,0.3641589000000001,0.9075071000000003,23,2,0,10,11,4,0.5433482000000003,1,1,True
TSML,Prophet,TSML_predictions_20260311_140648_20260304_20260511.csv,shares,short,24,2026-03-04,2026-04-09,206.59,2026-03-19,484.0,99989.56,43380.91999999999,110589.15999999997,143380.91999999998,210589.15999999997,0.4338091999999999,1.1058915999999996,24,0,0,11,7,6,0.6720823999999997,1,1,True
UBDL,Prophet,UBDL_predictions_20260311_141010_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,22.69,2026-03-19,4407.0,99994.83,3790.0199999999995,92194.44000000002,103790.02,192194.44,0.037900199999999995,0.9219444000000002,25,0,0,9,12,4,0.8840442000000002,1,1,True
UCAPM,Prophet,UCAPM_predictions_20260311_141343_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,4.62,2026-03-19,21645.0,99999.90000000001,13852.800000000003,103030.19999999998,113852.8,203030.19999999998,0.13852800000000004,1.0303019999999998,21,4,0,13,9,3,0.8917739999999998,1,1,True
UNITY,Prophet,UNITY_predictions_20260311_141802_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,8.19,2026-03-19,12210.0,99999.9,2686.1999999999875,96459.0,102686.19999999998,196459.0,0.026861999999999876,0.96459,0,25,0,10,14,1,0.9377280000000001,1,1,True
UPFL,RandomForest,UPFL_predictions_20260311_141853_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,24692.21,2026-03-19,4.0,98768.84,518.1599999999744,45753.76000000004,100518.15999999997,145753.76000000004,0.005181599999999744,0.4575376000000004,8,17,0,12,13,0,0.45235600000000065,1,1,True
WAHN,RandomForest,WAHN_predictions_20260311_142110_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,258.72,2026-03-19,387.0,100124.64000000001,15870.869999999999,68673.15,115870.87,168673.15,0.15870869999999998,0.6867314999999999,2,23,0,9,13,3,0.5280228,1,1,True
ZTL,Prophet,ZTL_predictions_20260311_143019_20260304_20260511.csv,shares,short,25,2026-03-04,2026-04-09,11.7,2026-03-19,8547.0,99999.9,10683.750000000002,62649.51,110683.75,162649.51,0.10683750000000002,0.6264951,0,25,0,9,11,5,0.5196575999999999,1,1,True
